mean_score,mean_score_100,score,mean_reward_100,epsilon,max_loss,avg_q
0.0,0.0,0,-1.0,0.999873346,0,0.09011341631412506
0.0,0.0,0,-1.0,0.999720028,0.023733189329504967,0.07515183836221695
0.0,0.0,0,-1.0,0.999573376,0.022980889305472374,0.10666678845882416
0.0,0.0,0,-1.0,0.9995000500000001,0.025322554633021355,0.11085987091064453
0.0,0.0,0,-1.0,0.999440056,0.025088578462600708,0.11525560915470123
0.0,0.0,0,-1.0,0.99936673,0.025193586945533752,0.11978477984666824
0.0,0.0,0,-1.0,0.999253408,0.020598122850060463,0.12204162776470184
0.0,0.0,0,-1.0,0.9991934140000001,0.025953134521842003,0.12416598945856094
0.0,0.0,0,-1.0,0.999073426,0.017759110778570175,0.1316716969013214
0.0,0.0,0,-1.0,0.998953438,0.028691023588180542,0.1303570717573166
0.0,0.0,0,-1.0,0.998840116,0.027051616460084915,0.1365833431482315
0.0,0.0,0,-1.0,0.9986867979999999,0.017761629074811935,0.1447647660970688
0.07692307692307693,0.07692307692307693,1,-0.9230769230769231,0.9985468120000001,0.017785944044589996,0.162984237074852
0.07142857142857142,0.07142857142857142,0,-0.9285714285714286,0.998426824,0.031247064471244812,0.16439779102802277
0.06666666666666667,0.06666666666666667,0,-0.9333333333333333,0.99813352,0.044462308287620544,0.1581692397594452
0.0625,0.0625,0,-0.9375,0.9980468619999999,0.01590443029999733,0.16128315031528473
0.058823529411764705,0.058823529411764705,0,-0.9411764705882353,0.9979935339999999,0.04055432975292206,0.16972774267196655
0.1111111111111111,0.1111111111111111,1,-0.8888888888888888,0.997880212,0.028628434985876083,0.1518646627664566
0.10526315789473684,0.10526315789473684,0,-0.8947368421052632,0.997793554,0.034755557775497437,0.15784183144569397
0.15,0.15,1,-0.85,0.997773556,0.028258880600333214,0.159822016954422
0.14285714285714285,0.14285714285714285,0,-0.8571428571428571,0.997546912,0.036701224744319916,0.18017379939556122
0.13636363636363635,0.13636363636363635,0,-0.8636363636363636,0.997480252,0.02390081249177456,0.18647432327270508
0.13043478260869565,0.13043478260869565,0,-0.8695652173913043,0.997420258,0.017902985215187073,0.16785575449466705
0.16666666666666666,0.16666666666666666,1,-0.8333333333333334,0.997206946,0.030778732150793076,0.18841779232025146
0.16,0.16,0,-0.84,0.9970003,0.030471734702587128,0.19118952751159668
0.19230769230769232,0.19230769230769232,1,-0.8076923076923077,0.996780322,0.028186015784740448,0.17099355161190033
0.18518518518518517,0.18518518518518517,0,-0.8148148148148148,0.996560344,0.021299760788679123,0.1616361141204834
0.17857142857142858,0.17857142857142858,0,-0.8214285714285714,0.9963670299999999,0.018740475177764893,0.1658068299293518
0.20689655172413793,0.20689655172413793,1,-0.7931034482758621,0.9963337,0.01748582534492016,0.1521822214126587
0.2,0.2,0,-0.8,0.9961603840000001,0.02327875792980194,0.16241300106048584
0.1935483870967742,0.1935483870967742,0,-0.8064516129032258,0.995873746,0.02968156337738037,0.1845274418592453
0.1875,0.1875,0,-0.8125,0.995840416,0.012052362784743309,0.19069530069828033
0.24242424242424243,0.24242424242424243,2,-0.7575757575757576,0.9955004500000001,0.025832680985331535,0.1673586368560791
0.2647058823529412,0.2647058823529412,1,-0.7352941176470589,0.995480452,0.015128846280276775,0.15817397832870483
0.2571428571428571,0.2571428571428571,0,-0.7428571428571429,0.995420458,0.02063368819653988,0.17532148957252502
0.25,0.25,0,-0.75,0.995360464,0.023317184299230576,0.18225181102752686
0.24324324324324326,0.24324324324324326,0,-0.7567567567567568,0.995307136,0.01481395959854126,0.19666190445423126
0.2631578947368421,0.2631578947368421,1,-0.7368421052631579,0.994980502,0.02658674865961075,0.19037774205207825
0.2564102564102564,0.2564102564102564,0,-0.7435897435897436,0.9948938439999999,0.016746848821640015,0.1765867918729782
0.275,0.275,1,-0.725,0.9947205280000001,0.0174042209982872,0.1756119728088379
0.2682926829268293,0.2682926829268293,0,-0.7317073170731707,0.9944338899999999,0.022052427753806114,0.1552242487668991
0.2619047619047619,0.2619047619047619,0,-0.7380952380952381,0.9942272440000001,0.017661694437265396,0.20083215832710266
0.2558139534883721,0.2558139534883721,0,-0.7441860465116279,0.994127254,0.02445404604077339,0.18841172754764557
