score
36
75
26
31
84
25
26
89
25
60
46
76
39
34
32
69
81
58
27
82
62
59
42
36
77
66
39
83
25
34
65
79
33
38
86
25
59
83
77
83
37
80
38
61
29
31
71
23
63
38
84
33
81
36
26
62
83
39
39
69
65
38
78
79
29
42
25
79
72
27
72
35
25
48
59
26
69
64
61
38
26
87
67
39
82
72
29
40
86
39
26
26
70
38
49
27
40
66
76
60
75
72
36
60
27
77
63
84
50
39
37
58
90
80
67
38
23
78
38
84
77
82
26
69
31
76
26
67
66
75
61
74
27
46
56
42
77
58
38
84
80
35
77
68
25
77
61
34
66
81
38
79
74
38
37
58
38
82
82
77
38
30
52
75
25
71
83
64
28
54
27
58
33
76
27
81
67
34
70
87
38
28
28
31
39
78
27
54
76
26
64
71
32
38
50
37
26
26
77
81
30
55
69
82
27
91
40
27
73
38
47
33
38
38
72
67
21
64
38
78
21
81
27
75
39
76
38
26
35
73
27
25
58
19
63
72
36
80
26
81
48
27
85
31
86
53
72
72
38
25
71
38
34
78
66
35
37
25
36
38
35
61
30
54
28
78
80
27
39
62
51
41
39
66
26
28
66
65
71
69
85
69
26
80
66
77
78
80
72
27
27
70
61
33
63
58
28
26
32
28
26
26
47
81
26
27
38
36
62
27
81
39
38
41
31
39
70
79
81
28
60
81
26
22
40
35
26
77
21
85
50
69
39
67
58
33
26
39
27
26
30
79
85
27
87
40
70
28
63
26
79
26
35
18
63
38
25
38
28
26
80
76
76
48
77
79
27
27
54
84
81
26
25
25
50
84
35
25
70
80
38
73
68
84
30
57
71
25
28
38
85
74
39
25
83
67
38
82
33
61
28
37
67
82
25
30
63
26
90
33
38
61
84
27
58
20
23
83
66
82
76
54
39
78
64
25
25
25
79
73
27
73
78
31
69
27
29
25
26
36
88
41
76
38
23
26
35
79
64
26
73
25
59
77
26
79
76
35
38
71
77
25
60
76
74
27
81
25
81
27
28
68
33
66
80
75
29
38
81
78
25
81
26
63
77
76
28
25
27
25
36
35
50
77
8
28
39
30
40
38
79
77
83
73
37
17
38
80
39
78
67
44
54
52
82
28
49
89
57
69
57
38
32
75
32
40
37
79
25
37
25
10
44
33
34
71
76
26
37
20
30
28
25
77
68
73
30
85
57
66
77
51
27
69
39
73
75
77
27
73
28
26
25
76
38
63
27
64
78
27
78
38
81
38
71
26
30
25
38
37
82
21
71
67
25
49
26
61
32
30
23
26
43
25
80
25
38
81
20
25
26
72
38
38
62
40
38
79
73
68
33
31
69
86
37
51
31
86
36
90
71
38
67
38
71
80
26
32
61
35
60
32
78
34
66
39
42
62
28
38
25
78
72
72
38
25
79
39
25
27
26
37
26
77
74
62
38
48
48
83
26
29
81
39
27
26
37
48
21
27
26
23
77
25
87
26
46
38
34
25
39
28
25
85
38
83
85
61
77
62
38
75
31
70
31
38
32
25
39
82
66
64
40
38
55
80
65
35
71
79
31
33
78
56
27
70
83
81
77
25
27
29
76
26
36
39
62
27
32
72
82
38
62
29
41
84
64
37
57
85
28
84
27
73
34
22
38
63
34
35
34
83
80
38
26
76
71
74
34
83
38
43
77
26
26
25
26
28
35
26
75
81
78
65
35
62
68
67
83
34
75
27
61
75
35
83
49
35
26
30
76
80
80
71
47
82
25
71
75
59
75
26
83
43
59
38
82
83
37
78
66
34
21
63
26
83
38
26
74
21
84
26
73
79
38
64
39
83
26
34
28
26
19
33
31
28
37
69
62
80
68
25
76
27
38
83
78
84
26
27
72
38
73
26
84
68
26
37
38
30
38
84
25
38
75
25
39
74
61
26
63
25
64
39
38
84
25
26
77
88
72
74
38
18
78
26
28
78
38
25
38
27
77
38
61
39
27
25
24
39
25
38
64
38
77
75
70
20
61
90
26
28
55
62
25
75
25
78
25
88
27
29
77
72
71
30
34
91
84
68
80
87
87
83
32
54
71
74
67
27
26
41
76
38
38
26
34
25
25
39
65
38
61
66
26
70
82
77
74
72
77
25
38
79
50
27
26
78
61
39
59
72
82
56
78
36
38
80
68
61
39
38
44
26
36
38
78
84
78
75
86
34
79
41
69
25
81
39
80
27
74
57
72
63
31
30
69
71
78
72
59
25
38
70
38
26
68
84
82
78
78
71
18
85
30
27
33
27
84
34
31
65
78
25
25
30
19
45
26
26
61
23
81
47
38
26
39
84
87
78
40
31
25
35
31
47
80
38
35
37
76
82
25
78
78
26
36
36
60
76
43
46
69
28
25
32
26
79
31
83
69
78
80
53
27
61
27
73
26
25
25
25
80
66
38
80
54
84
92
25
88
75
19
27
28
67
76
26
79
81
60
36
83
69
71
39
51
67
25
27
25
72
80
37
64
32
27
75
21
83
28
81
80
38
64
57
68
78
33
53
34
26
34
30
44
77
82
26
31
74
32
76
30
83
76
25
25
36
77
27
61
28
36
81
79
42
59
25
83
28
35
63
38
71
87
31
33
39
70
79
27
44
75
39
69
26
25
88
88
66
27
25
25
58
35
34
65
76
74
78
83
62
62
69
62
66
64
86
25
38
49
57
27
86
74
28
25
54
70
25
26
81
67
84
26
38
22
82
27
25
38
27
79
26
26
62
64
36
77
76
26
25
53
69
76
55
62
26
85
30
67
61
68
26
83
25
26
36
26
38
56
64
31
70
38
76
27
25
34
26
55
82
64
79
36
46
26
78
26
59
65
58
47
83
58
35
38
25
25
79
70
76
38
83
31
39
78
26
25
26
85
47
27
67
38
85
35
75
17
34
26
38
27
86
82
78
83
40
83
28
69
38
79
80
26
76
27
80
77
39
38
38
38
26
25
52
41
25
38
77
39
23
55
40
83
26
86
75
62
79
81
32
72
27
84
66
87
38
81
38
69
73
70
74
26
30
26
38
33
82
26
25
39
85
26
37
38
33
40
38
77
64
71
27
73
25
38
38
56
55
58
28
28
62
83
62
78
25
26
38
75
25
41
38
68
38
32
66
26
25
25
39
28
37
38
43
61
79
38
75
65
76
69
52
70
26
27
22
63
86
30
74
26
25
83
38
58
71
35
79
53
39
29
25
25
69
25
67
38
45
73
44
75
73
58
32
38
79
24
26
23
27
33
82
51
34
26
76
26
37
76
88
25
31
80
38
54
26
72
33
39
26
80
34
25
25
25
68
41
75
26
27
35
42
26
26
25
27
77
87
38
54
27
42
81
26
38
37
81
77
67
74
40
56
25
66
75
86
56
38
61
79
68
72
25
38
50
77
40
73
77
72
69
67
25
54
38
25
85
26
26
37
26
26
60
25
46
26
69
77
38
45
28
48
27
29
34
28
81
37
42
26
27
25
25
25
25
30
65
26
80
27
79
22
46
30
28
38
26
25
38
43
35
32
33
25
77
19
26
38
84
36
79
32
63
25
27
37
32
71
79
81
27
25
49
77
39
38
30
26
30
35
26
28
39
80
39
75
25
52
48
30
79
81
28
25
80
62
38
64
39
40
37
64
76
35
33
78
30
26
39
25
78
26
77
38
26
78
29
79
15
36
67
83
26
57
76
38
25
71
25
78
59
78
25
25
68
26
58
20
70
83
36
38
79
26
70
47
28
31
26
79
35
78
82
73
34
62
26
80
25
38
2
26
76
29
31
26
34
78
69
26
38
70
83
36
27
26
36
33
31
38
62
69
30
84
75
77
38
73
23
80
25
79
60
33
69
72
25
39
38
73
82
78
70
82
25
28
31
49
74
76
25
27
36
34
81
59
79
76
89
76
77
81
85
83
33
70
53
82
31
32
78
37
81
38
26
30
78
67
27
75
77
77
57
29
68
74
32
35
39
34
25
21
71
26
72
26
66
27
32
68
27
73
25
26
26
79
37
27
73
25
23
80
58
50
76
26
31
55
52
59
69
66
26
76
36
31
71
66
26
89
43
83
21
4
26
25
51
38
28
69
27
72
27
28
34
72
48
78
25
79
27
27
62
67
37
82
84
76
33
55
58
38
34
25
89
30
76
52
21
39
69
58
39
83
27
29
81
76
77
38
60
73
38
25
25
87
86
87
25
84
80
25
38
65
61
76
61
27
29
78
69
27
29
26
27
63
63
73
38
38
77
4
26
34
19
81
38
25
66
25
26
30
87
73
79
38
26
26
38
38
56
32
89
70
25
31
25
83
38
81
86
71
26
46
27
26
21
32
21
55
78
82
17
65
63
35
76
86
77
80
25
27
26
73
39
26
70
25
68
71
38
30
25
86
66
70
27
90
38
38
29
38
27
77
54
33
67
63
76
68
58
84
70
27
79
73
68
85
85
27
83
51
72
26
39
85
25
27
29
79
38
27
27
26
43
25
27
78
69
83
69
26
72
66
70
25
25
36
27
25
82
77
71
38
77
77
38
65
25
38
33
79
37
26
35
34
62
53
63
81
27
74
84
72
38
27
38
70
75
67
74
45
27
85
56
38
30
38
29
25
62
25
82
25
64
25
25
60
33
21
26
83
47
83
38
78
74
38
59
37
10
38
79
27
44
70
38
36
78
35
85
32
25
38
25
66
82
82
77
36
26
28
42
79
38
38
83
84
26
31
53
49
64
38
26
26
65
63
73
25
79
44
38
25
36
26
27
27
31
20
71
35
71
29
32
27
66
57
85
26
27
33
34
25
26
88
38
64
79
84
68
24
63
67
27
46
66
59
31
56
65
32
27
32
75
83
73
77
38
32
80
74
25
63
25
41
26
84
58
62
87
79
25
25
28
75
39
88
35
85
75
37
26
40
25
38
39
25
72
27
29
74
70
38
48
64
28
78
76
45
36
73
39
77
61
84
35
84
63
38
83
38
37
40
69
69
68
75
38
73
64
71
54
28
46
38
38
75
40
34
72
79
73
38
81
38
71
85
71
26
25
26
31
38
72
76
27
82
27
79
26
47
25
62
76
64
75
73
26
73
67
68
25
36
62
60
76
25
73
57
63
65
39
25
29
34
39
77
33
79
49
67
38
25
44
80
63
65
82
77
30
81
36
25
28
84
40
79
26
79
30
86
35
82
39
37
74
86
28
26
31
48
39
84
25
70
38
26
34
53
79
69
31
25
25
27
25
31
76
67
71
78
38
37
66
87
39
28
25
84
80
79
72
27
75
94
64
66
39
26
81
62
26
27
27
25
38
50
84
84
38
35
68
39
38
38
64
25
77
47
38
24
26
50
83
54
76
29
27
81
25
26
51
32
89
38
25
37
39
78
39
76
36
37
38
29
84
25
78
57
76
38
75
25
87
74
89
28
64
21
37
35
87
79
27
70
61
26
27
25
38
26
74
40
39
26
33
78
87
73
55
39
39
38
27
83
86
57
77
29
86
26
27
66
7
48
86
38
76
25
26
57
50
37
76
76
30
75
85
30
36
69
25
75
32
77
38
25
38
38
26
82
38
26
41
28
76
26
26
38
77
38
77
26
26
82
38
68
27
34
38
77
26
86
26
29
38
78
75
64
78
28
42
27
27
42
26
83
73
72
38
38
34
82
35
81
84
25
57
39
78
43
36
74
39
49
18
48
82
83
27
65
38
26
34
26
35
25
25
73
81
68
27
78
48
38
38
60
36
69
25
79
76
80
26
38
38
25
28
81
53
21
26
71
83
38
33
44
77
83
69
26
25
75
67
75
67
26
90
43
38
29
26
86
38
83
26
48
27
72
87
25
26
42
81
30
85
38
33
26
27
29
39
11
26
59
71
87
38
34
85
80
43
78
25
77
21
67
66
39
75
74
37
26
77
27
71
38
77
72
55
31
74
68
27
36
50
25
73
29
73
83
35
26
78
25
63
82
43
27
85
3
30
26
27
76
83
38
38
40
48
57
36
39
39
70
69
35
63
27
75
69
75
38
26
87
25
27
78
65
27
26
27
25
27
25
27
34
30
47
65
26
79
81
90
31
67
34
40
67
69
38
38
34
25
38
65
84
61
28
26
64
25
37
37
53
75
79
64
81
44
86
81
68
25
28
86
39
39
28
27
88
80
38
72
36
74
77
25
35
62
78
79
77
38
76
73
15
25
38
70
25
73
39
90
47
26
55
22
28
84
25
58
25
76
33
85
77
75
28
33
78
79
32
39
37
84
38
38
69
63
38
65
86
83
87
29
46
57
32
65
38
39
56
64
44
37
83
26
26
43
26
80
27
66
38
38
18
25
41
68
97
25
25
25
27
82
27
56
73
80
39
26
62
38
39
59
49
31
38
13
45
25
79
60
27
77
24
73
26
81
36
25
57
74
26
56
85
69
40
82
69
44
38
35
85
26
38
23
27
67
83
79
49
83
38
38
38
78
77
23
27
79
74
37
73
30
86
84
38
27
73
69
27
25
59
25
61
35
26
25
78
49
89
39
53
27
68
39
36
71
77
36
76
27
26
50
26
30
38
78
38
78
75
25
18
84
33
39
54
26
79
69
59
77
70
76
79
77
38
33
25
79
37
80
38
39
25
35
81
38
29
79
40
74
25
25
38
38
39
32
31
36
48
79
54
74
38
34
76
29
45
60
33
66
84
38
82
40
53
38
46
32
71
73
25
39
85
38
49
84
27
19
38
79
38
33
25
82
79
79
70
26
35
28
80
39
25
25
73
27
41
25
25
56
82
38
25
27
39
39
77
64
60
73
33
81
73
39
69
28
28
81
78
30
29
27
37
40
30
83
32
25
83
27
26
37
78
50
39
40
38
78
60
36
84
85
37
25
26
27
80
64
27
78
75
26
25
74
33
25
80
23
77
59
89
40
79
60
49
35
73
24
37
39
78
63
21
29
26
25
63
38
26
38
32
83
26
64
25
69
41
73
74
30
80
22
25
29
28
73
25
77
25
43
25
35
60
25
25
33
78
72
81
76
70
47
39
74
76
38
38
71
52
86
25
38
78
79
38
46
26
14
27
81
83
47
56
26
38
66
84
24
39
79
30
28
25
76
71
80
92
92
39
66
81
38
52
38
77
83
27
78
78
27
26
78
16
75
26
35
36
48
39
26
75
27
37
39
73
25
39
25
80
25
31
59
79
80
43
71
35
87
60
81
75
76
26
84
69
70
39
27
26
71
83
44
25
38
33
88
26
25
25
33
67
25
80
38
84
73
38
67
76
74
89
79
38
36
65
24
36
81
25
19
25
77
27
82
73
45
83
81
65
80
68
79
84
57
39
79
84
38
81
38
83
25
56
27
76
61
38
73
10
76
25
28
14
29
81
34
78
25
81
79
59
66
39
26
77
79
38
82
76
26
25
25
26
70
25
70
81
75
70
20
33
25
65
31
26
77
57
80
79
26
44
38
61
86
38
64
77
38
85
39
66
70
25
71
76
26
80
73
82
25
38
29
82
27
39
26
77
83
66
80
60
17
38
28
27
25
78
81
78
26
38
79
59
38
84
77
25
79
36
84
38
39
76
74
81
79
76
26
84
84
77
28
18
82
36
60
26
79
37
62
70
85
55
83
86
83
78
23
26
38
68
35
78
25
70
31
83
71
76
26
25
37
38
78
27
38
25
27
39
33
38
26
32
38
34
71
84
38
27
28
66
75
19
85
81
33
19
79
83
52
34
37
71
72
26
48
26
27
66
24
29
39
37
57
49
81
58
60
60
39
26
38
79
80
34
52
25
39
75
25
25
25
36
28
38
38
80
38
73
27
75
80
82
39
80
32
32
39
38
26
69
38
34
33
82
35
39
71
32
24
87
81
51
62
68
28
26
49
24
72
66
38
57
29
75
65
85
76
35
20
83
87
38
27
38
25
68
70
78
68
87
73
29
65
61
25
25
62
27
87
65
25
59
82
82
39
77
27
71
77
78
33
33
38
27
86
38
38
26
25
80
51
38
39
62
25
26
69
36
53
31
31
61
29
74
74
27
34
21
25
79
65
34
67
36
76
28
27
30
80
43
75
53
71
28
26
26
25
28
84
46
34
38
35
82
81
76
57
38
26
38
37
25
24
25
33
29
30
85
25
25
82
83
75
31
80
85
68
30
61
32
36
79
63
42
38
34
83
79
37
73
27
38
26
25
39
74
81
69
35
32
78
26
16
26
81
41
27
22
26
15
77
71
26
33
52
40
26
69
34
79
32
41
36
66
62
26
25
79
47
26
28
73
29
67
75
25
67
74
76
17
26
31
83
39
38
71
39
37
38
25
31
59
72
37
25
65
68
29
53
86
81
25
56
54
77
79
27
56
26
26
55
78
77
77
75
72
65
78
38
57
79
38
51
89
32
34
34
50
77
27
84
25
69
27
71
79
44
86
25
82
55
79
83
72
69
27
84
25
74
28
25
39
84
75
27
74
27
74
72
27
36
79
68
38
83
26
24
77
82
40
38
61
36
71
38
57
33
28
38
76
81
29
25
38
67
84
38
82
86
81
72
30
39
35
25
84
51
36
38
78
26
77
69
26
86
87
41
79
38
56
36
26
26
26
78
47
45
78
81
27
62
26
73
55
39
39
80
37
21
34
75
26
27
25
64
84
25
80
64
61
26
25
36
27
75
38
83
43
77
46
51
73
26
25
83
62
75
84
27
83
45
37
50
25
39
81
38
31
73
64
71
79
36
90
34
26
29
38
25
38
86
25
19
26
65
75
76
27
25
23
39
25
63
63
39
90
79
25
76
30
25
71
26
25
27
23
39
26
26
40
84
60
38
86
25
25
29
60
70
38
77
34
75
31
26
77
70
27
70
26
38
25
25
64
37
66
56
63
38
36
73
27
28
39
64
31
29
68
32
28
40
48
69
53
81
38
46
69
79
41
79
17
87
40
81
34
41
83
70
78
35
57
81
58
31
26
58
27
38
23
36
54
75
75
38
58
29
63
26
42
26
75
26
77
52
62
36
25
70
39
76
37
36
26
27
86
29
26
56
83
70
25
26
38
30
27
73
81
30
43
79
33
23
85
25
60
81
26
81
26
79
39
39
67
67
73
25
76
24
29
79
27
61
26
34
26
45
38
84
58
35
40
25
39
25
38
78
43
39
80
25
21
59
26
78
38
27
82
37
22
72
55
34
26
74
40
39
38
38
79
29
80
38
81
31
55
85
28
32
76
30
67
26
34
77
38
26
35
61
38
83
65
28
25
30
35
38
62
26
53
55
35
63
69
38
25
25
79
38
63
53
25
45
25
18
38
27
32
38
33
25
65
74
74
36
76
80
25
25
41
86
67
33
39
52
83
80
60
25
35
90
78
79
70
25
82
70
50
35
38
69
77
79
38
25
81
77
66
25
81
28
53
21
25
54
38
26
63
75
39
76
86
53
25
38
78
38
80
23
31
73
80
31
69
39
40
74
40
78
39
70
16
94
26
62
33
73
76
26
50
34
67
35
33
25
78
30
63
38
38
38
13
88
56
51
29
60
26
38
26
36
73
68
64
74
70
85
26
68
77
67
86
38
36
69
50
60
81
26
39
26
71
81
35
29
25
78
24
25
79
67
37
89
84
80
63
64
72
77
59
68
19
70
80
40
25
38
68
85
38
25
23
59
84
76
58
52
83
77
86
32
62
75
27
75
63
72
65
25
70
27
25
81
62
53
83
57
28
40
71
77
22
26
61
58
36
89
25
82
26
27
35
35
83
25
33
70
27
52
83
80
30
63
77
36
38
26
25
86
29
27
38
32
62
85
70
75
48
23
84
55
25
38
73
84
30
36
59
38
80
73
38
39
38
33
38
27
37
25
24
39
26
38
89
74
25
27
78
57
25
25
33
38
84
27
27
88
82
61
26
48
61
33
26
26
27
73
70
76
74
76
28
76
37
39
74
42
39
28
73
35
77
38
37
79
38
75
80
79
26
38
27
78
75
78
56
26
38
37
41
54
44
87
38
73
75
38
26
83
78
38
86
64
70
38
25
25
66
70
45
83
68
25
39
72
75
57
25
82
76
38
27
70
78
25
66
27
84
72
25
53
38
26
28
38
65
49
26
26
26
57
25
85
80
39
27
34
31
84
87
26
26
35
88
28
39
69
75
27
26
52
26
25
25
61
34
77
75
67
84
28
66
38
34
25
80
66
25
34
31
27
25
27
75
25
26
33
46
75
22
65
27
77
22
72
31
27
38
23
42
38
26
71
79
27
25
39
27
74
25
41
37
83
62
66
69
25
27
79
26
34
76
40
80
35
25
76
13
46
71
38
86
29
39
80
77
58
72
41
78
25
38
77
31
85
82
26
28
27
36
38
83
52
86
25
59
70
71
77
27
27
26
67
37
26
53
80
39
85
66
25
38
76
29
38
26
82
73
83
80
80
34
81
25
27
39
25
78
25
37
54
23
83
27
25
48
25
66
80
71
81
83
86
27
65
81
28
76
37
77
82
81
50
38
77
25
27
78
79
38
27
36
27
28
27
27
67
37
73
25
80
76
67
24
35
25
53
26
60
49
39
39
26
38
71
26
38
78
58
17
40
73
4
59
26
26
60
82
73
75
51
28
41
24
25
26
33
78
67
38
85
63
44
73
14
77
16
38
79
34
27
83
38
35
23
27
26
49
74
26
36
27
41
70
71
25
29
26
80
74
70
36
38
29
30
25
78
25
25
77
79
46
33
49
82
65
83
37
27
73
30
66
35
62
26
26
26
79
79
35
33
74
82
61
26
39
38
27
26
57
76
31
64
61
27
30
25
75
82
25
25
65
80
76
23
76
52
87
79
82
34
65
26
26
81
39
26
26
32
88
36
81
29
26
38
68
38
38
26
38
32
26
54
40
21
86
67
39
27
37
39
29
47
25
36
59
25
55
29
73
67
28
85
27
79
80
31
38
75
35
25
26
38
70
29
79
33
38
78
73
85
35
16
26
37
81
77
32
33
77
38
39
14
38
50
86
28
32
66
28
38
70
79
83
80
35
26
68
42
61
78
83
73
39
27
38
77
81
73
80
38
57
36
25
72
75
32
79
26
36
25
25
32
26
40
83
76
77
34
38
26
46
76
32
83
34
92
28
53
37
25
76
78
78
74
25
27
47
78
72
80
76
57
87
26
72
27
84
73
83
38
64
38
71
79
27
71
36
32
77
57
79
88
38
69
57
83
33
38
79
27
26
38
38
58
27
35
88
26
60
80
38
36
37
82
83
82
46
83
88
68
26
73
14
34
38
74
46
66
25
80
43
45
40
74
79
38
37
28
25
80
74
39
85
65
28
64
26
26
81
79
73
85
25
25
61
52
27
71
3
85
27
59
67
81
40
76
83
49
58
34
73
89
27
70
38
25
54
77
37
83
83
35
20
36
75
35
83
26
63
26
75
85
62
25
28
26
49
39
57
25
67
25
77
20
27
68
80
55
83
70
66
71
76
82
75
76
72
26
34
37
53
26
38
25
38
28
83
80
36
77
61
39
55
67
38
25
87
48
63
27
38
77
69
85
79
72
81
63
25
79
35
66
62
70
35
77
73
64
39
19
75
74
82
79
26
79
73
73
36
27
57
25
86
80
37
39
33
78
26
61
28
27
25
28
69
78
25
85
33
81
52
69
34
27
69
41
26
78
81
28
79
69
73
58
69
77
28
73
87
78
79
36
80
78
27
29
84
49
26
63
33
75
26
62
57
76
38
81
27
27
45
83
35
36
81
61
84
35
26
75
25
69
38
64
87
72
75
38
70
38
80
68
76
60
36
26
26
38
80
29
38
51
79
72
81
38
26
67
40
37
81
39
70
74
28
35
71
22
55
81
25
71
35
25
27
38
30
67
77
60
86
83
75
36
86
71
83
39
58
44
26
74
27
30
50
74
75
25
38
25
76
43
27
29
84
78
38
81
48
47
83
56
25
35
67
79
53
85
27
28
81
32
27
78
36
81
76
37
28
81
79
80
83
81
83
26
85
20
37
26
79
79
26
25
82
78
83
37
79
34
29
79
38
66
74
26
77
38
25
58
64
37
31
25
74
64
38
63
25
73
38
34
78
73
34
38
26
73
72
79
30
60
67
39
80
84
79
31
26
29
40
38
81
61
76
84
27
72
79
79
24
25
38
68
39
76
29
38
84
30
84
65
77
82
30
32
25
31
64
29
32
29
75
75
38
25
14
39
78
26
85
37
27
25
85
61
54
69
26
39
40
25
60
73
25
60
71
12
25
41
80
74
26
25
31
73
25
27
77
38
31
79
59
26
39
25
27
55
40
11
45
67
28
25
74
32
58
39
79
68
64
77
79
72
56
76
77
25
81
35
58
19
37
81
79
27
38
78
69
39
27
36
67
39
58
36
19
38
25
45
26
62
27
30
82
77
31
19
26
62
33
78
38
81
29
38
64
15
38
72
38
74
53
78
77
26
27
78
51
38
96
81
50
36
25
37
74
34
38
83
74
81
29
55
25
56
75
45
78
30
26
25
63
57
49
29
69
72
87
39
73
73
67
38
77
27
38
83
76
95
37
25
77
41
38
73
38
25
78
50
67
37
27
68
25
25
27
60
38
72
26
85
80
25
77
31
29
36
71
70
45
75
29
36
25
79
38
35
25
73
75
25
82
30
30
73
36
