mean_score,mean_score_100,score,mean_reward_100,epsilon,max_loss,avg_q
79
72
67
32
39
52
38
39
28
26
66
27
38
83
74
35
71
54
26
80
40
0.0006377551020408163,6.0,6,5.0,0.0001,0.6444124579429626,4.644162178039551
0.002231905622276544,10.5,15,9.729999999999995,0.0001,0.6388235092163086,4.377937316894531
0.0041445270988310304,13.0,18,12.460000000000003,0.0001,0.4021776616573334,4.3770575523376465
0.005844224843268515,13.75,16,13.270000000000001,0.0001,0.2738521993160248,4.396342754364014
0.009137271568210795,17.2,31,16.97200000000002,0.0001,0.5824592113494873,4.389014720916748
0.011367258047381281,17.833333333333332,21,17.683333333333362,0.0001,0.4191645383834839,4.4192609786987305
0.012959422137242405,17.428571428571427,15,17.264285714285737,0.0001,0.6031411290168762,4.401091575622559
0.014338821030270845,16.875,13,16.676250000000017,0.0001,0.633874237537384,4.404830455780029
0.0010582010582010583,19.0,19,19.880000000000102,0.0001,0.03708980605006218,5.87227201461792
0.0021719759411895747,19.5,20,20.200000000000088,0.0001,0.6814097166061401,5.8862528800964355
0.0037311354903380297,22.333333333333332,28,23.590000000000146,0.0001,0.5308492183685303,5.962227821350098
0.0051230649292794295,23.0,25,24.33500000000016,0.0001,0.30966514348983765,5.947471618652344
0.005958015479703769,21.4,15,22.458000000000123,0.0001,0.2620554566383362,5.986725807189941
0.006959910913140312,20.833333333333332,18,21.87000000000012,0.0001,0.25362300872802734,5.980040550231934
0.00807304715773064,20.714285714285715,20,21.630000000000113,0.0001,0.23811833560466766,5.973362445831299
34
53
39
78
16
60
0.0016151489835700362,29.0,29,30.790000000000184,0.0001,0.7450543642044067,5.884222984313965
0.002784584539986634,25.0,21,26.175000000000132,0.0001,0.7185201048851013,5.918920040130615
0.004399398563234394,26.333333333333332,29,27.576666666666835,0.0001,0.788409948348999,5.9215898513793945
0.005234435906002896,23.5,15,24.40750000000012,0.0001,0.7473427653312683,5.927886486053467
0.00031887755102040814,3.0,3,2.0,0.0001,0.456020712852478,4.615202903747559
0.00201934318205973,9.5,16,8.709999999999997,0.0001,1.420409083366394,4.620550155639648
0.0037194473963868225,11.666666666666666,16,10.993333333333334,0.0001,1.6321924924850464,4.560339450836182
0.006800552544894273,16.0,29,15.70500000000005,0.0001,1.2552801370620728,4.553288459777832
0.00786230344241394,14.8,10,14.43800000000004,0.0001,1.1344366073608398,4.596235752105713
0.008817592690959311,13.833333333333334,9,13.3916666666667,0.0001,0.7671583890914917,4.596956729888916
0.010197578075207138,13.714285714285714,13,13.265714285714312,0.0001,1.0744826793670654,4.61038064956665
0.011577270313329793,13.625,13,13.157500000000022,0.0001,1.273667812347412,4.570816516876221
