mean_score,mean_score_100,score,mean_reward_100,epsilon,max_loss,avg_q
0.0,0.0,0,-0.98,0.9999840016,0,0.15249131619930267
0.0,0.0,0,-0.99,0.9999640035999999,0,0.30472731590270996
0.0,0.0,0,-0.9933333333333333,0.9999320068,0,0.5695058107376099
0.0,0.0,0,-0.995,0.9998840116,0,0.897283136844635
0.0,0.0,0,-0.9960000000000001,0.9998680132,32.94314193725586,2.2322237491607666
0.0,0.0,0,-0.9933333333333333,0.9998400159999999,19.31502342224121,1.2440129518508911
0.0,0.0,0,-0.9942857142857143,0.9998160184,3.9564061164855957,1.8093591928482056
0.0,0.0,0,-0.9924999999999999,0.9997880212,3.2966670989990234,1.4893885850906372
0.0,0.0,0,-0.9933333333333333,0.9997720228,2.614523410797119,1.553501009941101
0.0,0.0,0,-0.994,0.9997640235999999,1.7216947078704834,1.758765459060669
0.0,0.0,0,-0.989090909090909,0.9997240275999999,2.1259570121765137,2.153731346130371
0.0,0.0,0,-0.9899999999999999,0.9996960304,1.2768052816390991,2.3931164741516113
0.0,0.0,0,-0.9907692307692307,0.999680032,0.7188160419464111,2.6146042346954346
0.0,0.0,0,-0.9914285714285713,0.9996360364,1.7917990684509277,2.9242684841156006
0.0,0.0,0,-0.9919999999999999,0.9996280371999999,1.2233437299728394,2.975023031234741
0.0,0.0,0,-0.9924999999999999,0.999620038,0.6204400062561035,2.94071888923645
0.0,0.0,0,-0.9917647058823529,0.9995880412,0.9493540525436401,3.308488368988037
0.0,0.0,0,-0.9922222222222222,0.9995560444,0.920569896697998,3.6614089012145996
0.0,0.0,0,-0.9926315789473684,0.9995320468,0.859445333480835,3.6590309143066406
0.0,0.0,0,-0.993,0.9995240476,0.4971941411495209,3.655691385269165
0.0,0.0,0,-0.9933333333333333,0.9995000500000001,0.7893325686454773,3.9417624473571777
0.0,0.0,0,-0.9936363636363637,0.9994880512000001,0.6186100244522095,3.9410152435302734
0.0,0.0,0,-0.9921739130434782,0.9994520548,2.12713623046875,4.3697614669799805
0.0,0.0,0,-0.9925,0.9994440556,2.003016948699951,4.53753662109375
0.0,0.0,0,-0.9928,0.9994320568,1.9295759201049805,4.671871185302734
0.0,0.0,0,-0.9930769230769231,0.9993960604,1.3138543367385864,4.930749893188477
0.037037037037037035,0.037037037037037035,1,-0.9562962962962963,0.9993440656,1.6181881427764893,5.270674228668213
0.03571428571428571,0.03571428571428571,0,-0.9578571428571429,0.9993360664000001,0.43082427978515625,5.597845077514648
0.034482758620689655,0.034482758620689655,0,-0.9593103448275863,0.999320068,0.5379378795623779,5.728601455688477
0.06666666666666667,0.06666666666666667,1,-0.9273333333333333,0.9992960704,0.5276616811752319,5.67439079284668
0.06451612903225806,0.06451612903225806,0,-0.9296774193548387,0.9992840716,0.8706982135772705,6.0193705558776855
0.09375,0.09375,1,-0.8987499999999999,0.9992280772,1.378875732421875,6.766877174377441
0.09090909090909091,0.09090909090909091,0,-0.9,0.9991880811999999,1.6540778875350952,6.730668544769287
0.08823529411764706,0.08823529411764706,0,-0.9017647058823529,0.9991520848000001,1.2681831121444702,7.4636359214782715
0.08571428571428572,0.08571428571428572,0,-0.9045714285714286,0.9991240876,0.47889217734336853,7.388174057006836
0.08333333333333333,0.08333333333333333,0,-0.9072222222222222,0.9991160884,0.9977269172668457,7.319789409637451
0.08108108108108109,0.08108108108108109,0,-0.9097297297297297,0.9991080892,0.30578210949897766,7.186834335327148
0.07894736842105263,0.07894736842105263,0,-0.9121052631578946,0.99910009,0.21171747148036957,7.303542613983154
0.07692307692307693,0.07692307692307693,0,-0.9138461538461539,0.9990720928,0.357913613319397,7.464839458465576
0.075,0.075,0,-0.916,0.9990480952,2.160449504852295,7.999204635620117
0.07317073170731707,0.07317073170731707,0,-0.9165853658536585,0.999020098,0.6910282969474792,8.18350601196289
0.07142857142857142,0.07142857142857142,0,-0.9185714285714285,0.9989921008,0.5767719149589539,8.255546569824219
0.06976744186046512,0.06976744186046512,0,-0.9176744186046512,0.9989361064000001,1.0983879566192627,8.039433479309082
0.06818181818181818,0.06818181818181818,0,-0.9195454545454546,0.9989241076,0.9892416000366211,7.933819770812988
0.06666666666666667,0.06666666666666667,0,-0.9213333333333333,0.99890011,3.33900785446167,8.153254508972168
0.08695652173913043,0.08695652173913043,1,-0.9004347826086957,0.9988561144,0.7063452005386353,8.319160461425781
0.0851063829787234,0.0851063829787234,0,-0.9025531914893618,0.998840116,0.5154073238372803,8.352948188781738
0.08333333333333333,0.08333333333333333,0,-0.9045833333333334,0.9988241176,0.5494431853294373,8.14348030090332
0.08163265306122448,0.08163265306122448,0,-0.906530612244898,0.9988081192,0.5212624073028564,8.498339653015137
